"TaxonUsageID";"TaxonConceptID";"TaxonName";"AuthorName"
51756;51159;"Cyclosorus dentatus";"(Forssk.) Ching"
51160;51160;"Elaphoglossum angulatum";"(Blume) T. Moore"
51161;51161;"Hymenophyllum tunbrigense";"(L.) Sm."
51164;51164;"Xiphopteris species";
51165;51165;"Elaphoglossum species";
51166;51166;"Epipactis africana";"Rendle"
51167;51167;"Celsia floccosa";"Benth."
51168;51168;"Blechnum tabulare";"(Thunb.) Kuhn"
51169;51169;"Asplenium uhligii";"Hieron."
51170;51170;"Dolichos kilimandscharicus";"Taub."
51171;51171;"Cyathea humilis";"Hieron."
51172;51172;"Euphorbia abyssinica";"J.F. Gmel."
51173;51172;"Euphorbia obovalifolia";"A. Rich."
51174;51174;"Polyscias fulva";"(Hiern) Harms"
51175;51175;"Begonia wollastonii";"Baker f."
51176;51175;"Begonia keniensis";"Gilg ex Engl."
51178;51178;"Geranium aculeolatum";"Oliv."
51179;51179;"Acanthospermum species";
51180;51180;"Pycreus diloloensis";"Kük. ex Cherm."
51181;51180;"Cyperus diloloensis";"(Kük. ex Cherm.) Kük."
51182;51182;"Eriosema jurionianum";"Staner & De Craene"
51183;51183;"Helichrysum foetidum";"(L.) Moench"
51184;51184;"Crepidomanes melanotrichum";"(Schltdl.) J.P. Roux"
51185;51184;"Trichomanes melanotrichum";"Schltdl."
51186;51186;"Hypolepis goetzei";"Reimers"
51187;51187;"Phyllanthus boehmii";"Pax"
51188;51188;"Polystachya transvaalensis";"Schltr."
51189;51189;"Sedum meyeri-johannis";"Engl."
51190;51190;"Sedum ruwenzoriense";"Baker f."
51191;51191;"Vernonia hochstetteri";"Sch. Bip."
51192;51191;"Vernonia jugalis";"Oliv. & Hiern"
51194;51194;"Acalypha racemosa";"Baill."
51195;51195;"Cynanchum species";
51196;51196;"Asplenium strangeanum";"Pic.Serm."
51197;51197;"Galium thunbergianum";"Eckl. & Zeyh."
51198;51198;"Bothriocline amplifolia";"(O. Hoffm. & Muschl.) M. G. Gilbert"
51199;51199;"Chenopodium procerum";"Hochst. ex Moq."
51200;51200;"Deparia boryana";"(Willd.) M. Kato"
51225;51200;"Athyrium boryanum";"(Willd.) Tagawa"
51240;51200;"Dryoathyrium boryanum";"(Willd.) Ching"
51201;51201;"Asplenium bugoiense";"Hieron."
51202;51202;"Asplenium boltonii";"Hook. ex Schelpe"
51203;51203;"Cassia multiglandulosa";"Jacq."
51204;51203;"Cassia tomentosa";"L. f."
51205;51205;"Laggera brevipes";"Oliv. & Hiern"
51206;51206;"Lagunaria species";
51207;51207;"Lepisorus schraderi";"(Mett.) Ching"
51208;51208;"Cucumis oreosyce";"H. Schaef."
51209;51208;"Oreosyce africana";"Hook. f."
51210;51210;"Agauria salicifolia";"(Comm. ex Lam.) Hook. f. ex Oliv."
51211;51211;"Eragrostis amanda";"Clayton"
51212;51212;"Hesperantha petitiana";"(A. Rich.) Baker"
51213;51213;"Carex petitiana";"A. Rich."
51214;51214;"Polystachya cultriformis";"(Thouars) Lindl. ex Spreng."
51215;51215;"Pteris cretica";"L."
51218;51218;"Aloe species";
51219;51219;"Callitriche stagnalis";"Scop."
51220;51220;"Cheilanthes species";
51222;51222;"Conyza steudelii";"Sch. Bip. ex A. Rich."
51223;51222;"Conyza volkensii";"O. Hoffm."
51224;51224;"Cynoglossum coeruleum";"A. DC."
51227;51227;"Helichrysum cymosum";"(L.) D. Don"
51228;51228;"Lemna minor";"L."
51231;51231;"Pentas schimperi ssp. schimperi";"(Hochst.) Wieringa"
51232;51231;"Pentas schimperiana";"(A. Rich.) Vatke"
51235;51235;"Viscum schimperi";"Engl."
51238;51238;"Lychnis rotundifolia";"(Oliv.) M. Popp"
51239;51238;"Uebelinia rotundifolia";"Oliv."
51241;51241;"Histiopteris incisa";"(Thunb.) J. Sm."
51243;51243;"Bromus pectinatus";"Thunb."
51244;51243;"Bromus adoensis";"Hochst. ex Steud."
51245;51245;"Dorstenia thikaensis";"Hijman"
51246;51246;"Euphorbia schimperiana";"Scheele"
51247;51247;"Haplocarpha schimperi";"(Sch. Bip.) Bea"
51248;51248;"Helichrysum species";
51249;51249;"Impatiens tinctoria";"A. Rich."
51250;51250;"Kniphofia thomsonii";"Baker"
51251;51251;"Prenanthes subpeltata";"Stebbins"
51252;51252;"Ranunculus aberdaricus";"Ulbr."
51253;51253;"Rubus rigidus";"Sm."
51254;51254;"Alchemilla argyrophylla";"Oliv."
51255;51255;"Hedbergia longiflora";"(Hochst. ex Benth.) A. Fleischm. & Heubl"
51256;51255;"Bartsia longiflora";"Hochst. ex Benth."
51257;51257;"Carex clavata";"Thunb."
51258;51257;"Carex cognata";"Kunth"
51259;51259;"Elaphoglossum conforme";"(Sw.) Schott"
51260;51260;"Malva verticillata";"L."
51261;51261;"Phaulopsis species";
51262;51262;"Swertia scandens";"T.C.E. Fr."
51263;51263;"Tylophora heterophylla";"A. Rich."
51264;51263;"Tylophoropsis heterophylla";"(A. Rich.) N.E. Br."
51265;51265;"Abutilon pannosum";"(G. Forst.) Schltdl."
51266;51266;"Acalypha segetalis";"Müll. Arg."
51267;51267;"Aristida congesta";"Roem. & Schult."
51268;51268;"Aspilia ciliata";"(Schumach.) Wild"
51269;51269;"Asystasia charmian";"S. Moore"
51270;51270;"Barleria gracilispina";"(Fiori) I. Darbysh."
51271;51271;"Barleria steudneri";"C.B. Clarke"
51272;51272;"Cardiospermum halicacabum";"L."
51273;51273;"Cenchrus ciliaris";"L."
51274;51274;"Eragrostis tremula";"(Lam.) Hochst. ex Steud."
51275;51275;"Eragrostis welwitschii";"Rendle"
51276;51276;"Euphorbia lissosperma";"S. Carter"
51277;51277;"Euphorbia prostrata";"Aiton"
51278;51278;"Gloriosa superba";"L."
51279;51279;"Heliotropium longiflorum";"(A. DC.) Jaub. & Spach"
51280;51280;"Hibiscus micranthus";"L. f."
51281;51281;"Indigofera hochstetteri";"Baker"
51282;51282;"Indigofera sisalis";"J. B. Gillett"
51283;51283;"Justicia anagalloides";"(Nees) T. Anderson"
51284;51284;"Justicia bracteata";"(Hochst.) Zarb"
51285;51285;"Melhania ovata";"(Cav.) Spreng."
51286;51286;"Misopates orontium";"(L.) Raf."
51287;51287;"Orthosiphon thymiflorus";"(Roth) Sleesen"
51424;51287;"Orthosiphon suffrutescens";"(Thonn.) J. K. Morton"
51288;51288;"Osyridicarpos schimperianus";"(Hochst. ex A. Rich.) A. DC."
51289;51289;"Ipomoea lapidosa";"Vatke"
51290;51290;"Solanum coagulans";"Forssk."
51291;51290;"Solanum dubium";"Fresen."
51292;51292;"Leptothrium senegalense";"(Kunth) Clayton"
51293;51292;"Latipes senegalensis";"Kunth"
51294;51294;"Combretum angustipetalum";"Chiov."
51295;51295;"Brachiaria serrifolia";"(Hochst.) Stapf"
51296;51296;"Sclerocarpus africanus";"Jacq. ex Murray"
51297;51297;"Astripomoea lachnosperma";"(Choisy) A. Meeuse"
51298;51298;"Tragus berteronianus";"Schult."
51299;51299;"Aristida adscensionis";"L."
51300;51300;"Barleria acanthoides";"Oliv."
51301;51301;"Blepharis linariifolia";"Pers."
51302;51302;"Indigofera spinosa";"Forssk."
51303;51303;"Ipomoea adenioides";"Schinz"
51306;51306;"Kedrostis pseudogijef";"(Gilg) C. Jeffrey"
51307;51307;"Albizia anthelmintica";"Brongn."
51308;51308;"Commiphora africana";"(A. Rich.) Engl."
51309;51309;"Commiphora paolii";"Chiov."
51310;51310;"Commiphora schimperi";"(O. Berg) Engl."
51311;51311;"Melia volkensii";"Gürke"
51312;51312;"Ipomoea spathulata";"Hallier f."
51313;51313;"Pentanisia ouranogyne";"S. Moore"
51314;51314;"Hypoestes forskaolii ssp. hildebrandtii";"(Vahl) R. Br."
51315;51314;"Hypoestes verticillaris var. hildebrandtii";"(Lindau) Benoist"
51316;51316;"Coccinia trilobata";"(Cogn.) C. Jeffrey"
51317;51317;"Talinum portulacifolium";"(Forssk.) Asch. ex Schweinf."
51318;51318;"Mariscus vestitus";"(Hochst. ex Krauss) C.B. Clarke"
51319;51319;"Zaleya pentandra";"(L.) C. Jeffrey"
51320;51320;"Aneilema somaliense";"C.B. Clarke"
51321;51321;"Abutilon hirtum";"(Lam.) Sweet"
51322;51322;"Digitaria milanjiana";"(Rendle) Stapf"
51323;51323;"Commelina albescens";"Hassk."
51324;51324;"Portulaca foliosa";"Gawl."
51325;51325;"Momordica rostrata";"Zimm."
51326;51326;"Phyllanthus maderaspatensis";"L."
51327;51327;"Gutenbergia boranensis";"(S. Moore) M. G. Gilbert"
51328;51327;"Erlangea boranensis";"S. Moore"
51329;51329;"Commelina petersii";"Hassk."
51330;51330;"Enteropogon macrostachyus";"(Hochst. ex A. Rich.) Munro ex Benth."
51333;51333;"Brachiaria leersioides";"(Hochst.) Stapf"
51334;51334;"Justicia exigua";"S. Moore"
51335;51335;"Acacia ataxacantha";"DC."
51336;51336;"Grewia tembensis";"Fresen."
51338;51338;"Newtonia hildebrandtii";"(Vatke) Torre"
51339;51339;"Sporobolus pellucidus";"Hochst."
51340;51340;"Chlorophytum gallabatense";"Schweinf. ex Baker"
51341;51341;"Eragrostis cilianensis";"(All.) F. T. Hubb."
51342;51342;"Commelina foliacea";"Chiov."
51345;51345;"Capparis tomentosa";"Lam."
51346;51346;"Boscia angustifolia";"A. Rich."
51347;51347;"Maerua oblongifolia";"(Forssk.) A. Rich."
51348;51348;"Mariscus circumclusus";"C.B. Clarke"
51349;51348;"Mariscus macropus";"(Boeckeler) C.B. Clarke"
51350;51350;"Sansevieria volkensii";"Gürke"
51351;51350;"Sansevieria intermedia";"N.E. Br."
51352;51352;"Baseonema gregorii";"Schltr. & Rendle"
51353;51353;"Phyllanthus rotundifolius";"Klein ex Willd."
51354;51354;"Ruellia prostrata";"Poir."
51355;51355;"Helichrysum glumaceum";"DC."
51356;51356;"Psilotrichum elliotii";"Baker & C.B. Clarke"
51357;51357;"Brachiaria leucacrantha";"(K. Schum.) Stapf"
51358;51358;"Caralluma species";
51359;51359;"Cucumis prophetarum ssp. prophetarum";"L."
51360;51359;"Cucumis figarei";"Delile ex Naudin"
51361;51361;"Cucumis prophetarum";"L."
51362;51362;"Endostemon tereticaulis";"(Poir.) M. Ashby"
51363;51363;"Kleinia species";
51364;51364;"Orobanche minor";"Sm."
51366;51366;"Tephrosia uniflora";"Pers."
51367;51367;"Cissus quadrangularis";"L."
51368;51368;"Euphorbia inaequilatera";"Sond."
51369;51369;"Lepidagathis scariosa";"Nees"
51370;51370;"Gymnosporia putterlickioides";"Loes."
51371;51370;"Maytenus putterlickioides";"(Loes.) Exell & Mendonça"
51372;51372;"Vernonia auriculifera";"Hiern"
51373;51372;"Gymnanthemum auriculiferum";"(Hiern) Isawumi"
51374;51374;"Dolichos oliveri";"Schweinf."
51375;51375;"Agathisanthemum globosum";"(Hochst. ex A. Rich.) Bremek."
51378;51378;"Entada leptostachya";"Harms"
51379;51379;"Euphorbia polyantha";"Pax"
51380;51380;"Justicia heterocarpa";"T. Anderson"
51381;51381;"Justicia odora";"(Forssk.) Lam."
51382;51382;"Maerua endlichii";"Gilg & Gilg-Ben."
51383;51383;"Sansevieria ehrenbergii";"Schweinf. ex Baker"
51384;51384;"Stylochiton borumensis";"N.E. Br."
51385;51384;"Stylochiton angustifolius";"Peter"
51386;51386;"Vigna species";
51387;51387;"Berchemia discolor";"(Klotzsch) Hemsl."
51388;51388;"Kedrostis leloja";"(J.F. Gmel.) C. Jeffrey"
51389;51388;"Kedrostis hirtella";"(Naudin) Cogn."
51390;51390;"Momordica boivinii";"Baill."
51391;51391;"Priva cordifolia";"(L. f.) Druce"
51392;51392;"Bulbostylis hispidula";"(Vahl) R.W. Haines"
51393;51393;"Crotalaria chrysochlora";"Baker f. ex Harms"
51394;51394;"Croton scheffleri";"Pax"
51395;51395;"Platostoma hildebrandtii";"(Vatke) A.J. Paton"
51396;51395;"Geniosporum hildebrandtii";"(Vatke) M. Ashby"
51397;51397;"Ochna inermis";"(Forssk.) Schweinf."
51398;51398;"Melinis repens ssp. repens";"(Willd.) Zizka"
51399;51398;"Rhynchelytrum roseum";"(Nees) Stapf & C.E. Hubb."
51400;51400;"Sterculia africana";"(Lour.) Fiori"
51401;51401;"Grewia villosa";"Willd."
51402;51402;"Opilia campestris";"Engl."
51403;51403;"Pycreus macranthus";"(Boeckeler) C.B. Clarke"
51404;51404;"Delonix baccal";"(Chiov.) Baker f."
51405;51405;"Jasminum schimperi";"Vatke"
51406;51406;"Dicliptera paniculata";"(Forssk.) I. Darbysh."
51407;51406;"Peristrophe bicalyculata";"(Retz.) Nees"
51408;51408;"Salvadora persica";"L."
51409;51409;"Boscia coriacea";"Pax"
51410;51410;"Caucanthus auriculatus";"(Radlk.) Nied."
51411;51411;"Cordia sinensis";"Lam."
51412;51411;"Cordia gharaf";"(Forssk.) Ehrenb. ex Asch."
51413;51413;"Caralluma speciosa";"(N.E. Br.) N.E. Br."
51414;51414;"Maerua edulis";"(Gilg & Gilg-Ben.) DeWolf"
51415;51414;"Courbonia glauca";"(Klotzsch) Gilg & Gilg-Ben."
51416;51416;"Cucumis hirsutus";"Sond."
51417;51417;"Delonix elata";"(L.) Gamble"
51418;51418;"Cyperus steudneri";"(Boeckeler) Larridon"
51419;51418;"Kyllingiella polyphylla";"(A. Rich.) Lye"
51420;51420;"Sesamothamnus rivae";"Engl."
51421;51421;"Sporobolus festivus";"Hochst. ex A. Rich."
51422;51422;"Triaspis niedenzuana";"Engl."
51423;51423;"Hibiscus calyphyllus";"Cav."
51425;51425;"Commiphora sarandensis";"Burtt"
51426;51426;"Vernonia anthelmintica";"(L.) Willd."
51427;51426;"Vernonia stenolepis";"Oliv."
51428;51428;"Vangueria madagascariensis var. madagascariensis";"J.F. Gmel."
51429;51428;"Vangueria acutiloba";"Robyns"
51430;51430;"Polygala sadebeckiana";"Gürke"
51431;51431;"Commicarpus grandiflorus";"(A. Rich.) Standl."
51432;51432;"Pollichia campestris";"Aiton"
51433;51433;"Sansevieria raffillii";"N.E. Br."
51434;51434;"Commicarpus plumbagineus";"(Cav.) Standl."
51435;51435;"Kalanchoe lanceolata";"(Forssk.) Pers."
51436;51436;"Lantana ukambensis";"(Vatke) Verdc."
51437;51436;"Lippia ukambensis";"Vatke"
51438;51438;"Sporobolus angustifolius";"A. Rich."
51439;51439;"Actiniopteris radiata";"(Sw.) Link"
51442;51442;"Cyphostemma adenocaule";"(Steud. ex A. Rich.) Desc. ex Wild & R. B. Drumm."
51443;51443;"Cucumis engleri";"(Gilg) Ghebret. & Thulin"
51444;51443;"Cucumella engleri";"(Gilg) C. Jeffrey"
51445;51445;"Capparis fascicularis";"DC."
51446;51446;"Euphorbia candelabrum";"Trémaux ex Kotschy"
51447;51447;"Albuca donaldsonii";"Rendle"
51448;51447;"Ornithogalum donaldsonii";"(Rendle) Greenway"
51449;51449;"Pentas glabrescens";"Baker"
51450;51450;"Flueggea virosa ssp. virosa";"(Roxb. ex Willd.) Voigt"
51451;51450;"Securinega virosa";"(Roxb. ex Willd.) Baill."
51452;51452;"Solanum hastifolium";"Hochst. ex Dunal"
51453;51453;"Acacia nilotica";"(L.) Willd. ex Delile"
51454;51454;"Solanum species";
51455;51455;"Allophylus rubifolius";"(Hochst. ex A. Rich.) Engl."
51456;51456;"Krauseola gillettii";"Turrill"
51457;51457;"Blepharis maderaspatensis";"(L.) B. Heyne ex Roth"
51458;51458;"Pentas parvifolia";"Hiern"
51459;51459;"Grewia species";
51460;51460;"Atriplex nummularia";"Lindl."
51461;51461;"Celosia schweinfurthiana";"Schinz"
51462;51462;"Maerua triphylla var. johannis";"(Volkens & Gilg) DeWolf"
51464;51462;"Maerua johannis";"Volkens & Gilg"
51463;51463;"Manilkara mochisia";"(Baker) Dubard"
51465;51465;"Indigofera vohemarensis";"Baill."
51466;51466;"Adenia volkensii";"Harms"
51467;51467;"Pentarrhinum insipidum";"E. Mey."
51468;51468;"Tephrosia polyphylla";"(Chiov.) J. B. Gillett"
51469;51469;"Kyllinga species";
51470;51470;"Distephanus divaricatus";"(Steetz) H. Rob. & B. Kahn"
51471;51470;"Vernonia aurantiaca";"(O. Hoffm.) N.E. Br."
51472;51472;"Chascanum hildebrandtii";"(Vatke) J. B. Gillett"
51473;51473;"Lycium europaeum";"L."
51476;51476;"Melhania velutina";"Forssk."
51477;51477;"Parkinsonia aculeata";"L."
51478;51478;"Indigofera trita";"L. f."
51479;51479;"Lippia javanica";"(Burm. f.) Spreng."
51480;51480;"Sericocomopsis pallida";"(S. Moore) Schinz"
51481;51481;"Lantana viburnoides";"(Forssk.) Vahl"
51482;51482;"Setaria species";
51483;51483;"Ziziphus mauritiana";"Lam."
51484;51484;"Dicliptera napierae";"E. A. Bruce"
51485;51485;"Gardenia volkensii";"K. Schum."
51488;51488;"Sporobolus confinis";"(Steud.) Chiov."
51489;51488;"Sporobolus phyllotrichus";"Hochst."
51490;51490;"Triumfetta annua";"L."
51491;51491;"Adenia venenata";"Forssk."
51492;51492;"Caralluma turneri";"E. A. Bruce"
51493;51493;"Lepidagathis scabra";"C.B. Clarke"
51494;51494;"Euphorbia acalyphoides";"Hochst. ex Boiss."
51495;51495;"Tephrosia interrupta";"Hochst. & Steud. ex Engl."
51496;51496;"Zehneria anomala";"C. Jeffrey"
51497;51497;"Chrysopogon aucheri";"(Boiss.) Stapf"
51498;51498;"Lippia carviodora";"Meikle"
51499;51499;"Monsonia longipes";"R. Knuth"
51500;51500;"Hermannia species";
51501;51501;"Barleria proxima";"Lindau"
51502;51502;"Cucumis dipsaceus";"Ehrenb. ex Spach"
51507;51507;"Pelargonium alchemilloides";"(L.) L'Hér."
51508;51508;"Stictocardia beraviensis";"(Vatke) Hallier f."
51509;51509;"Alysicarpus glumaceus";"(Vahl) DC."
51510;51510;"Blepharis integrifolia";"(L. f.) E. Mey. ex Schinz"
51511;51511;"Chlorophytum species";
51512;51512;"Commiphora myrrha";"(T. Nees) Engl."
51513;51512;"Commiphora coriacea";"Engl."
51514;51514;"Cyperus kaessneri";"C.B. Clarke"
51515;51515;"Hibiscus aethiopicus";"L."
51516;51516;"Justicia matammensis";"(Schweinf.) Oliv."
51517;51517;"Acalypha ciliata";"Forssk."
51518;51518;"Crotalaria polysperma";"Kotschy"
51519;51519;"Plectranthus otostegioides";"(Gürke) Ryding"
51520;51519;"Capitanya otostegioides";"Gürke"
51521;51521;"Corallocarpus boehmii";"(Cogn.) C. Jeffrey"
51522;51522;"Cynanchum hastifolium";"K. Schum."
51523;51523;"Tephrosia subtriflora";"Hochst. ex Baker"
51524;51524;"Tinospora caffra";"(Miers) Troupin"
51525;51525;"Erythrina melanacantha";"Taub. ex Harms"
51526;51525;"Erythrina rotundato-obovata";"Baker f."
51527;51527;"Cymbopogon caesius";"(Nees ex Hook. & Arn.) Stapf"
51528;51527;"Cymbopogon excavatus";"(Hochst.) Stapf ex Burtt Davy"
51529;51529;"Eragrostis racemosa";"(Thunb.) Steud."
51531;51531;"Eragrostis braunii";"Schweinf."
51532;51532;"Indigofera lupatana";"Baker f."
51533;51533;"Harpachne schimperi";"Hochst. ex A. Rich."
51534;51534;"Hyparrhenia filipendula";"(Hochst.) Stapf"
51535;51535;"Hypoestes aristata var. aristata";"(Vahl) Sol. ex Roem. & Schult."
51536;51535;"Hypoestes verticillaris";"(L. f.) Sol. ex Roem. & Schult."
51538;51538;"Crotalaria lachnocarpoides";"Engl."
51539;51539;"Abutilon species";
51540;51540;"Aloe lateritia";"Engl."
51541;51541;"Anthospermum herbaceum";"L. f."
51542;51542;"Eragrostis hispida";"K. Schum."
51543;51543;"Indigofera atriceps";"Hook. f."
51545;51545;"Sehima nervosum";"(Rottler) Stapf"
51546;51546;"Indigofera swaziensis";"Bolus"
51547;51547;"Cassia singueana";"Delile"
51855;51547;"Senna singueana";"(Delile) Lock"
51548;51548;"Gymnosporia senegalensis";"(Lam.) Loes."
51549;51548;"Maytenus senegalensis";"(Lam.) Exell"
51550;51550;"Cassia hildebrandtii";"Vatke"
51552;51552;"Lactuca inermis";"Forssk."
51553;51552;"Lactuca capensis";"Thunb."
51554;51554;"Chamaecrista mimosoides";"(L.) Greene"
51555;51554;"Cassia mimosoides";"L."
51556;51556;"Pyrostria phyllanthoidea";"(Baill.) Bridson"
51557;51556;"Canthium phyllanthoideum";"Baill."
51558;51558;"Dichrostachys cinerea";"(L.) Wight & Arn."
51559;51559;"Evolvulus alsinoides";"(L.) L."
51560;51560;"Hyparrhenia hirta";"(L.) Stapf"
51561;51561;"Indigofera filifolia";"Ker Gawl."
51562;51562;"Indigofera garckeana";"Vatke"
51565;51565;"Loudetia kagerensis";"(K. Schum.) C.E. Hubb. ex Hutch."
51566;51566;"Oldenlandia wiedemannii";"K. Schum."
51567;51567;"Plectranthus caninus";"Roth"
51568;51568;"Spergula arvensis";"L."
51569;51569;"Tinnea aethiopica";"Kotschy ex Hook. f."
51570;51570;"Vigna membranacea";"A. Rich."
51571;51571;"Zornia apiculata";"Milne-Redh."
51572;51572;"Phyllanthus sepialis";"Müll. Arg."
51573;51573;"Polygala species";
51574;51574;"Steganotaenia araliacea";"Hochst."
51575;51575;"Didymodoxa caffra";"(Thunb.) Friis & Wilmot-Dear"
51576;51575;"Australina acuminata";"Wedd."
51577;51577;"Sporobolus fimbriatus";"(Trin.) Nees"
51578;51578;"Indigofera colutea";"(Burm. f.) Merr."
51579;51579;"Basananthe species";
51580;51579;"Tryphostemma species";
51581;51581;"Dombeya kirkii";"Mast."
51582;51581;"Dombeya umbraculifera";"K. Schum."
51583;51583;"Bullockia pseudosetiflora";"(Bridson) Razafim., Lantz & B. Bremer"
51584;51583;"Canthium pseudosetiflorum";"Bridson"
51585;51585;"Euphorbia heterochroma";"Pax"
51586;51586;"Pavetta dolichantha";"Bremek."
51587;51587;"Euphorbia nyikae";"Pax"
51588;51588;"Aloe deserti";"A. Berger"
51589;51589;"Huernia keniensis";"R. E. Fr."
51590;51590;"Philenoptera eriocalyx";"(Harms) Schrire"
51591;51590;"Lonchocarpus eriocalyx";"Harms"
51592;51592;"Vernonia cinerascens";"Sch. Bip."
51595;51595;"Bulbine abyssinica";"A. Rich."
51596;51596;"Actiniopteris semiflabellata";"Pic. Serm."
51597;51597;"Euphorbia gossypina";"Pax"
51598;51598;"Pavonia arabica";"Hochst. & Steud. ex Boiss."
51599;51599;"Crossandra subacaulis";"C.B. Clarke"
51600;51600;"Justicia extensa";"T. Anderson"
51601;51601;"Euphorbia agowensis";"Hochst. ex Boiss."
51602;51602;"Tetrapogon tenellus";"(J. König ex Roxb.) Chiov."
51603;51603;"Commiphora samharensis";"Schweinf."
51604;51603;"Commiphora terebinthina";"Vollesen"
51605;51605;"Tetragonia acanthocarpa";"Adamson"
51606;51606;"Cyclantheropsis parviflora";"(Cogn.) Harms"
51607;51607;"Ipomoea species";
51608;51608;"Dregea species";
51609;51609;"Eragrostis caespitosa";"Chiov."
51610;51610;"Craterostigma plantagineum";"Hochst."
51611;51611;"Balanites pedicellaris";"Mildbr. & Schltr."
51612;51612;"Dinebra retroflexa";"(Vahl) Panz."
51613;51613;"Pentarrhinum somaliense";"(N.E. Br.) Liede"
51614;51613;"Cynanchum somaliense";"(N.E. Br.) N.E. Br."
51615;51615;"Acacia horrida";"(L.) Willd."
51616;51616;"Justicia leikipiensis";"S. Moore"
51617;51617;"Kohautia aspera";"(Roth) Bremek."
51618;51618;"Chlorophytum tuberosum";"(Roxb.) Baker"
51619;51619;"Tragia plukenetii";"Radcl.-Sm."
51620;51620;"Leucas nubica";"Benth."
51621;51621;"Bothriochloa radicans";"(Lehm.) A. Camus"
51622;51622;"Combretum hereroense";"Schinz"
51623;51623;"Kleinia kleinioides";"(Sch. Bip.) M. Taylor"
51624;51624;"Leucas jamesii";"Baker"
51625;51625;"Tetrapogon bidentatus";"Pilg."
51626;51626;"Vatovaea pseudolablab";"(Harms) J. B. Gillett"
51627;51627;"Acalypha crenata";"Hochst. ex A. Rich."
51628;51628;"Dinebra polycarpha";"S.M. Phillips"
51629;51629;"Brachiaria eruciformis";"(Sm.) Griseb."
51630;51630;"Crotalaria goodiiformis";"Vatke"
51710;51630;"Crotalaria saxatilis";"Vatke"
51631;51631;"Lintonia nutans";"Stapf"
